Circle,Site Id/ Cluster Name/ Activity,Status Date,Drive Status,Missing Test Case,Site Status,Device Count,Login Count,Audit
TN,MTR054_SAL_P40,Oct 25 2025  5:41PM,Drive Completed,NO,PASS,1,1,Uploaded
OR,ORBHA-60_BHA_P41,Oct 25 2025  7:28PM,Drive Completed,NO,PASS,2,1,Uploaded
AP,NIZ310_NIZ_P40,Oct 25 2025  8:01PM,Drive Completed,NO,PASS,1,1,Uploaded
UW,GLWT21_BLS_P40,Oct 25 2025  8:53PM,Drive Completed,NO,FAIL,1,1,Uploaded
OR,ORBHA-61_BHA_P41,Oct 25 2025 10:44PM,Drive Completed,NO,PASS,2,1,Uploaded
KK,BGR867_BEN_P40,Oct 25 2025 11:29PM,Drive Completed,NO,PASS,3,1,Uploaded
MH,PUN4607_PNE_P40,Oct 25 2025 11:43PM,Drive Completed,NO,PASS,4,1,Uploaded
KK,BG1253_BEN_P40,Oct 26 2025  9:30AM,Drive Completed,NO,PASS,3,1,Uploaded
UW,PDDD02_BJN_P40,Oct 26 2025  2:00PM,Drive Completed,NO,PASS,1,1,Uploaded
OR,ORBAR-79_MBJ_P41,Oct 26 2025  2:41PM,Drive Completed,NO,PASS,2,1,Uploaded
KK,JWGI23_GUL_P40,Oct 26 2025  5:40PM,Drive Completed,NO,PASS,2,1,Uploaded
TN,KONDY2_CBE_P40,Oct 26 2025  5:47PM,Drive Completed,NO,PASS,1,1,Uploaded
TN,MDU728_MDR_P40,Oct 27 2025 11:08AM,Drive Completed,NO,PASS,1,1,Uploaded
CH,KATP27_CHN_P41,Oct 27 2025 12:25PM,Drive Completed,NO,PASS,3,1,Uploaded
OR,ORKMR-02_BLE_P41,Oct 27 2025 12:34PM,Drive Completed,NO,PASS,2,1,Uploaded
KL,CLMR06_TVM_P40,Oct 27 2025 12:37PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
CH,TIRM37_CHN_P41,Oct 27 2025 12:50PM,Drive Completed,NO,PASS,3,1,Uploaded
TN,PBLR38_PER_P40,Oct 27 2025  6:28PM,Drive Completed,NO,PASS,1,1,Uploaded
PB,SMN820_PTL_P40,Oct 27 2025  6:36PM,Drive Completed,NO,PASS,2,1,Uploaded
TN,SMLPM5_TIR_P40,Oct 27 2025  7:36PM,Drive Completed,NO,PASS,1,1,Uploaded
KK,BG1125_BEN_P40,Oct 28 2025 12:44AM,Drive Completed,NO,PASS,2,1,Uploaded
UW,GNGU22_SAH_P41,Oct 28 2025  3:16PM,Drive Completed,NO,FAIL,1,1,Uploaded
KL,KORD12_MLP_P40,Oct 28 2025  5:00PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
TN,TPGIT2_VEL_P40,Oct 28 2025  5:25PM,Drive Completed,NO,PASS,1,1,Uploaded
TN,TIR642_TIR_P41,Oct 28 2025  7:32PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
TN,TIR654_TIR_P40,Oct 29 2025  9:47AM,Drive Completed,NO,PASS,1,1,Uploaded
MP,MPST7547_STA_P40,Oct 29 2025 10:07AM,Drive Completed,NO,PASS,2,1,Uploaded
KL,PMNA55_MLP_P41,Oct 29 2025  1:27PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3650_GJ_P40,Oct 29 2025  3:34PM,Drive Completed,NO,PASS,2,1,Uploaded
MH,PRB4762_NAN_P40,Oct 29 2025  3:41PM,Drive Completed,NO,PASS,2,1,Uploaded
KL,VARA25_EKM_P40,Oct 29 2025  3:45PM,Drive Completed,NO,PASS,1,1,Uploaded
PB,LCHD687_CHD_P40,Oct 29 2025  4:56PM,Drive Completed,NO,PASS,2,1,Uploaded
TN,SRYNR3_TNJ_P40,Oct 29 2025  6:55PM,Drive Completed,NO,PASS,1,1,Uploaded
MH,KLH5292_KLP_P40,Oct 29 2025  7:21PM,Drive Completed,NO,PASS,2,1,Uploaded
OR,ORANG-93_ANG_P41,Oct 29 2025  8:42PM,Drive Completed,NO,PASS,2,1,Uploaded
CH,BROA10_CHN_P41,Oct 29 2025  9:36PM,Drive Completed,NO,PASS,3,1,Uploaded
HR,KAU978_HR_P40,Oct 30 2025  9:02AM,Drive Completed,NO,PASS,1,1,Uploaded
TN,TUT213_THO_P40,Oct 30 2025  1:24PM,Drive Completed,NO,PASS,2,1,Uploaded
MH,PUN3668_PNE_P40,Oct 30 2025  3:01PM,Drive Completed,NO,PASS,4,1,Uploaded
MP,MPBP6578_BHO_P40,Oct 30 2025  3:54PM,Drive Completed,NO,FAIL,3,1,Uploaded
TN,MAHA29_KCP_P41,Oct 30 2025  4:17PM,Drive Completed,NO,PASS,3,1,Uploaded
UW,AGA203_AGR_P40,Oct 30 2025  5:17PM,Drive Completed,NO,PASS,1,1,Uploaded
HR,SMC984_HR_P40,Oct 30 2025  5:33PM,Drive Completed,NO,PASS,1,1,Uploaded
KK,MNGD07_SHI_P40,Oct 30 2025  7:06PM,Partial Closed,NO,Partial Closed,1,1,Uploaded
MH,RTG4520_KLP_P40,Oct 30 2025  9:37PM,Drive Completed,NO,PASS,1,1,Uploaded
BH,BHKNW-02_PAT_P41,Oct 31 2025  2:33PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,RAP115_RAM_P40,Oct 31 2025  2:44PM,Drive Completed,NO,FAIL,1,1,Uploaded
UW,NAWL03_MUZ_P40,Oct 31 2025  5:29PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU3643_GJ_P40,Oct 31 2025  9:14PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,HAVGI2_SHI_P40,Nov  1 2025 11:12AM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,PUN5307_PNE_P40,Nov  1 2025  1:37PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHLAL-21_PAT_P40,Nov  1 2025  1:56PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
PB,LBHA755_AMS_P40,Nov  1 2025  3:08PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,PUN5334_PNE_P40,Nov  1 2025  4:34PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3888_GJ_P40,Nov  1 2025  7:05PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3684_GJ_P40,Nov  2 2025  5:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
HP,AMBT24_HP_P40,Nov  3 2025  1:00PM,Drive Completed,NO,PASS,1,1,Uploaded
BH,BHWBD-02_PAT_P41,Nov  3 2025  1:11PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHPYZ-04_PAT_P41,Nov  3 2025  1:22PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,THN6143_THA_P40,Nov  3 2025  3:03PM,Drive Completed,NO,Log Count Mismatch,2,1,Uploaded
MP,MPID9021_IND_P40,Nov  3 2025  3:18PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,AMS735_AMS_P40,Nov  3 2025  5:43PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,NAS3361_NAS_P40,Nov  3 2025  5:55PM,Drive Completed,NO,PASS,2,1,Uploaded
KL,KLPT21_WYD_P40,Nov  3 2025  6:10PM,Drive Completed,NO,FAIL,1,1,Uploaded
AP,HY9583_HYD_P40,Nov  3 2025  6:58PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN3152_PNE_P40,Nov  3 2025  7:06PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHDDN-17_PAT_P41,Nov  3 2025 11:07PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3685_GJ_P40,Nov  4 2025  2:01AM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,WJBAD5_KCP_P41,Nov  4 2025 11:03AM,Drive Completed,NO,PASS,4,1,Uploaded
TN,TRY564_TRY_P40,Nov  4 2025 11:40AM,Drive Completed,NO,FAIL,1,1,Uploaded
AP,SRV006_HYD_P40,Nov  4 2025 11:43AM,Drive Completed,NO,PASS,1,1,Uploaded
MH,HNG1334_NAN_P40,Nov  4 2025 11:59AM,Drive Completed,NO,PASS,2,1,Uploaded
OR,ORRYG-31_RYG_P41,Nov  4 2025  1:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHLBW-02_PAT_P41,Nov  4 2025  1:40PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHSOY-02_PAT_P40,Nov  4 2025  2:30PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NGP1772_NGP_P40,Nov  4 2025  3:50PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHSMG-02_PAT_P41,Nov  4 2025  5:35PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHSDF-02_PAT_P41,Nov  4 2025  5:46PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHDBC-02_PAT_P41,Nov  4 2025  6:23PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,TVTP14_THL_P40,Nov  4 2025  7:44PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,PUN1144_PNE_P40,Nov  5 2025 12:00PM,Drive Completed,NO,PASS,3,1,Uploaded
PB,LCPR618_AMS_P40,Nov  5 2025 12:23PM,Drive Completed,NO,PASS,1,1,Uploaded
BH,BHDMY-02_PAT_P40,Nov  5 2025  4:18PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,AKUP02_MIN_P40,Nov  5 2025  5:41PM,Drive Completed,NO,FAIL,1,1,Uploaded
CH,CHRO32_CHN_P41,Nov  6 2025 10:51AM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHJOG-13_PAT_P40,Nov  6 2025  1:15PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHJOG-11_PAT_P40,Nov  6 2025  4:02PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU5030_GJ_P40,Nov  6 2025  5:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,AGR831_AGR_P40,Nov  6 2025  5:40PM,Drive Completed,NO,FAIL,1,1,Uploaded
TN,KGPYM2_TIR_P40,Nov  6 2025  6:11PM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,CGBL7512_Redrive_BIL_P40,Nov  6 2025  9:14PM,Drive Completed,NO,FAIL,4,1,Uploaded
AP,HY8026_HYD_P40,Nov  6 2025 10:12PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,PGH6452_VSI_P40,Nov  6 2025 10:54PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHPAT-1251_PAT_P41,Nov  7 2025  1:06PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
KL,ALVA52_EKM_P40,Nov  7 2025  1:13PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
TN,PNPM67_CBE_P40,Nov  7 2025  1:59PM,Drive Completed,NO,FAIL,1,1,Uploaded
HR,KBR300_HR_P40,Nov  7 2025  2:42PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,KLH1348_KLP_P40,Nov  7 2025  2:44PM,Drive Completed,NO,FAIL,2,1,Uploaded
HR,DRH875_HR_P40,Nov  7 2025  3:33PM,Drive Completed,NO,PASS,1,1,Uploaded
TN,TNTHR2_CBE_P40,Nov  7 2025  3:44PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHBEX-02_PAT_P40,Nov  7 2025  4:10PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPBP6436_BHO_P40,Nov  7 2025  5:36PM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,KASTU4_CHN_P41,Nov  7 2025  5:51PM,Drive Completed,NO,FAIL,3,1,Uploaded
BH,BHMUQ-02_PAT_P41,Nov  7 2025  6:13PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPGW7194_Redrive_GWL_P40,Nov  7 2025  6:23PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,FETH02_ALG_P40,Nov  7 2025  6:43PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,KLH2287_KLP_P40,Nov  7 2025  6:44PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PRB1773_NAN_P40,Nov  7 2025 11:13PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,CB1216_CBE_P40,Nov  8 2025 10:31AM,Drive Completed,NO,FAIL,1,1,Uploaded
OR,ORGPT-02_PUR_P41,Nov  8 2025 12:52PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHPAM-03_PAT_P40,Nov  8 2025  4:22PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PRB4164_NAN_P40,Nov  8 2025  5:06PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,JLSR15_ETA_P40,Nov  8 2025  5:43PM,Drive Completed,NO,FAIL,1,1,Uploaded
AP,GUN437_GUN_P40,Nov  8 2025  6:18PM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,CGRP5288_RPR_P40,Nov  8 2025  7:06PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,VIJ737_VIJ_P40,Nov  8 2025 10:28PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHKAT-64_PAT_P40,Nov  9 2025 11:23AM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,JLN841_JLD_P40,Nov  9 2025  3:09PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHGBN-02_PAT_P41,Nov  9 2025  4:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPID8612_IND_P40,Nov 10 2025 10:34AM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPGW6957_GWL_P40,Nov 10 2025 11:06AM,Drive Completed,NO,PASS,3,1,Uploaded
MP,MPBP6436_Redrive_BHO_P40,Nov 10 2025 11:51AM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPJB7227_JBP_P40,Nov 10 2025 12:19PM,Drive Completed,YES,Missing Test Case,3,1,Uploaded
GJ,GU3596_GJ_P40,Nov 10 2025  2:06PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHGZB-04_PAT_P41,Nov 10 2025  2:08PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHBFI-02_PAT_P40,Nov 10 2025  3:15PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3767_GJ_P40,Nov 10 2025  4:01PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHEKD-02_PAT_P41,Nov 10 2025  4:29PM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,TVM899_TVM_P40,Nov 10 2025  4:34PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
CH,SAVI17_CHN_P41,Nov 10 2025  4:55PM,Drive Completed,NO,PASS,4,1,Uploaded
MU,MB6148_MUM_P41,Nov 10 2025  5:09PM,Drive Completed,NO,PASS,1,1,Uploaded
BH,BHMWR-05_PAT_P41,Nov 10 2025  6:27PM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,AVDIB3_CHN_P41,Nov 10 2025  7:42PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,HNCHL4_BIJ_P40,Nov 10 2025  8:40PM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
MP,MPJB7220_JBP_P40,Nov 10 2025  9:55PM,Drive Completed,YES,Missing Test Case,3,1,Uploaded
MH,SMJ1370_KLP_P40,Nov 11 2025 10:13AM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,EDKZ07_TSR_P40,Nov 11 2025 11:53AM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
KL,KOZ436_KOZ_P41,Nov 11 2025 11:53AM,Drive Completed,NO,PASS,4,1,Uploaded
GJ,GU4111_GJ_P40,Nov 11 2025  2:13PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,NGKR02_AGR_P40,Nov 11 2025  4:53PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHLKD-03_PAT_P41,Nov 11 2025  5:57PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,THN6334_THA_P40,Nov 11 2025  8:43PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,THN6143_THA_P40_THA_P40,Nov 11 2025 10:06PM,Drive Completed,NO,FAIL,1,1,Uploaded
AP,VIJ757_VIJ_P40,Nov 11 2025 10:29PM,Drive Completed,NO,FAIL,1,1,Uploaded
MU,MB1827_MUM_P41,Nov 12 2025 11:09AM,Drive Completed,NO,FAIL,1,1,Uploaded
KL,VLPD19_TSR_P40,Nov 12 2025  1:43PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,VAS3910_VSI_P40,Nov 12 2025  2:43PM,Drive Completed,NO,FAIL,1,1,Uploaded
MU,MB5663_MUM_P41,Nov 12 2025  5:04PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,AZQTEST_PAT_P40,Nov 13 2025  1:56PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
MH,THN4817_THA_P40,Nov 13 2025  4:32PM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,CGRP5221_Redrive_RPR_P40,Nov 13 2025  6:29PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,VIJ762_VIJ_P40,Nov 13 2025 10:09PM,Drive Completed,NO,FAIL,1,1,Uploaded
OR,ORDRLG-02_JHU_P41,Nov 14 2025 10:05AM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,TEON80_MNS_P40,Nov 14 2025 10:57AM,WIP,NO,Site-WIP,1,1,Not Uploaded
CH,PONT30_CHN_P40,Nov 14 2025 11:19AM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,MPID8612_Cluster Drive_IND_P40,Nov 14 2025  3:49PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,BDWL68_LDH_P40,Nov 14 2025  4:20PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GX6421_GJ_P40,Nov 14 2025  6:52PM,Drive Completed,NO,FAIL,2,1,Uploaded
UW,JSWN17_AGR_P40,Nov 14 2025  8:21PM,Drive Completed,NO,FAIL,1,1,Uploaded
OR,ORMAR-04_BLE_P41,Nov 15 2025  1:50PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,PUN3911_PNE_P40,Nov 15 2025  2:21PM,Drive Completed,NO,PASS,2,1,Uploaded
MH,WRD1710_WRD_P40,Nov 15 2025  2:24PM,Drive Completed,NO,PASS,3,1,Uploaded
MH,PUN5220_PNE_P40,Nov 15 2025  2:53PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
BH,BHKKV-02_PAT_P41,Nov 15 2025  3:11PM,Drive Completed,YES,Missing Test Case,2,1,Not Uploaded
HR,SEM986_HR_P40,Nov 15 2025  4:40PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHCRB-02_PAT_P41,Nov 15 2025  4:47PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,KKN211_EAS_P40,Nov 15 2025  5:52PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,PUN5220_PNE_P40_PNE_P40,Nov 15 2025  6:45PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,NAL2502_VSI_P40,Nov 15 2025  7:34PM,Drive Completed,NO,FAIL,1,1,Uploaded
AP,HY9660_HYD_P40,Nov 15 2025  7:39PM,Drive Completed,NO,FAIL,2,1,Uploaded
KL,PMNA42_MLP_P40,Nov 15 2025  9:27PM,Drive Completed,NO,Audit Data Not Uploaded,1,1,Not Uploaded
TN,TRY567_TRY_P41,Nov 16 2025 10:20AM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
KK,NOW690_BEN_P40,Nov 16 2025 11:09AM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHAWB-03_PAT_P40,Nov 16 2025  1:25PM,Drive Completed,YES,Missing Test Case,1,1,Uploaded
MP,MPJB7220_Cluster_JBP_P40,Nov 16 2025  4:08PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,TRY567_TRI_P41,Nov 16 2025  4:41PM,Drive Completed,YES,Missing Test Case,5,1,Uploaded
KK,AURD13_BID_P40,Nov 16 2025  7:51PM,Drive Completed,NO,FAIL,5,1,Uploaded
KK,CTRPT8_KLR_P40,Nov 17 2025 11:54AM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHSZB-03_PAT_P40,Nov 17 2025 12:49PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHDEO-86_PAT_P40,Nov 17 2025  1:18PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU4649_GJ_P40,Nov 17 2025  3:32PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,BUL6112_BUL_P40,Nov 17 2025  4:31PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,JHJDH-03_PAT_P40,Nov 17 2025  5:16PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPJB7227_Redrive_JBP_P40,Nov 17 2025  6:06PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPID8985_Cluster_IND_P40,Nov 18 2025 10:15AM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,CGBL2969-Redrive_BIL_P40,Nov 18 2025 11:24AM,Drive Completed,NO,PASS,2,1,Uploaded
MP,CGBL3913_Redrive_BIL_P40,Nov 18 2025 11:24AM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,SADK55_MOG_P40,Nov 18 2025  1:02PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHDHA-360_RAN_P40,Nov 18 2025  2:31PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3661_GJ_P40,Nov 18 2025  3:36PM,Drive Completed,NO,FAIL,2,1,Uploaded
HR,KST850_HR_P40,Nov 18 2025  3:54PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,BHVBI-02_PAT_P41,Nov 18 2025  3:58PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,PUN5974_PNE_P40,Nov 18 2025  4:23PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHBAD-27_PAT_P41,Nov 18 2025  4:30PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,VMJR07_SHI_P40,Nov 18 2025  4:32PM,Drive Completed,NO,FAIL,1,1,Uploaded
TN,KATT21_KCP_P41,Nov 18 2025  5:26PM,Drive Completed,NO,FAIL,4,1,Uploaded
GJ,GU3750_GJ_P40,Nov 18 2025  6:31PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NND4033_NAN_P40,Nov 18 2025  7:09PM,Drive Completed,NO,FAIL,2,1,Uploaded
CH,REDH59_CHN_P41,Nov 18 2025  7:41PM,Drive Completed,NO,FAIL,3,1,Uploaded
MH,NAG1353_NGP_P40,Nov 18 2025  7:45PM,Drive Completed,NO,FAIL,3,1,Uploaded
MH,AKO1259_AKL_P40,Nov 18 2025  7:49PM,Drive Completed,NO,PASS,2,1,Uploaded
BH,BHDLI-03_PAT_P40,Nov 18 2025  9:39PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,JLG1094_JLG_P40,Nov 18 2025 10:55PM,Drive Completed,NO,PASS,3,1,Uploaded
BH,JHBGQ-03_PAT_P40,Nov 19 2025 12:53PM,Drive Completed,NO,FAIL,4,1,Uploaded
TN,TVM105_THL_P40,Nov 19 2025  1:02PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU3659_GJ_P40,Nov 19 2025  1:41PM,Drive Completed,NO,FAIL,2,1,Uploaded
MP,MPID7346_Redrive_IND_P40,Nov 19 2025  1:48PM,Drive Completed,NO,PASS,3,1,Uploaded
HP,PTLR24_HP_P40,Nov 19 2025  1:53PM,Drive Completed,YES,Missing Test Case,2,1,Uploaded
BH,JHDHA-406_RAN_P40,Nov 19 2025  4:38PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,AGB5518_AUR_P40,Nov 19 2025  5:08PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,THL254_BRN_P40,Nov 19 2025  5:19PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHPAT-1301_PAT_P41,Nov 19 2025  7:48PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU3687_GJ_P40,Nov 19 2025  8:53PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHKAT-19_PAT_P40,Nov 20 2025  1:28PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU4113_GJ_P40,Nov 20 2025  3:12PM,Drive Completed,NO,FAIL,2,1,Uploaded
MU,MB3436_MUM_P41,Nov 20 2025  3:29PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GX0215_GJ_P40,Nov 20 2025  3:59PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU4626_GJ_P40,Nov 20 2025  5:55PM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,PRJN31_ROP_P40,Nov 20 2025  7:15PM,Drive Completed,NO,Log Count Mismatch,2,1,Uploaded
BH,BHSFV-03_PAT_P41,Nov 20 2025  7:30PM,Drive Completed,NO,FAIL,1,1,Uploaded
MP,CGBL3894_BIL_P40,Nov 20 2025  7:55PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,HY9517_HYD_P40,Nov 20 2025  8:02PM,Drive Completed,NO,FAIL,1,1,Uploaded
MH,MUL4200_PNE_P40,Nov 20 2025  8:56PM,Drive Completed,NO,PASS,2,1,Uploaded
KO,KO0882_KOL_P41,Nov 20 2025  9:38PM,Drive Completed,YES,Missing Test Case,1,1,Not Uploaded
MH,ULS4064_VSI_P40,Nov 20 2025 10:35PM,Drive Completed,NO,FAIL,1,1,Uploaded
TN,NSNP25_CBE_P40,Nov 21 2025  8:08AM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU5027_GJ_P40,Nov 21 2025  1:57PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,VLR159_VEL_P40,Nov 21 2025  2:07PM,Drive Completed,NO,FAIL,1,1,Uploaded
BH,JHHAZ-124_PAT_P40,Nov 21 2025  2:21PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3986_GJ_P40,Nov 21 2025  2:52PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHHAZ-107_PAT_P40,Nov 21 2025  5:11PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,KGL5197_KLP_P40,Nov 21 2025  6:15PM,Drive Completed,NO,FAIL,2,1,Uploaded
AP,HY9418_HYD_P40,Nov 21 2025  6:16PM,Drive Completed,NO,FAIL,3,1,Uploaded
MH,SLP4806_SLP_P40,Nov 21 2025  6:17PM,Drive Completed,NO,FAIL,2,1,Uploaded
MH,NAG6478_NGP_P40,Nov 21 2025  8:06PM,Drive Completed,NO,FAIL,2,1,Uploaded
KK,BG1257_BEN_P40,Nov 21 2025  8:53PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3922_GJ_P40,Nov 21 2025 10:36PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,BHMOT-84_PAT_P40,Nov 22 2025  9:37AM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHBAG-18_PAT_P40,Nov 22 2025 11:29AM,Drive Completed,NO,FAIL,2,1,Uploaded
PB,LTEON80_MNS_P40,Nov 22 2025  2:11PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GX3983_GJ_P40,Nov 22 2025  2:50PM,Drive Completed,NO,FAIL,2,1,Uploaded
BH,JHHAZ-122_PAT_P40,Nov 22 2025  3:59PM,Drive Completed,NO,FAIL,2,1,Uploaded
GJ,GU3495_GJ_P40,Nov 22 2025  4:07PM,Drive Completed,NO,FAIL,2,1,Uploaded
TN,CB1223_CBE_P40,Nov 22 2025  4:44PM,Drive Completed,NO,FAIL,1,1,Uploaded
GJ,GU1603_GJ_P40,Nov 22 2025  5:36PM,Drive Completed,NO,FAIL,2,1,Uploaded
